City,State,Merge_Key,State_FIPS,Place_FIPS,NAME,Total_Population,Median_Household_Income,Median_Housing_Value,Owner_Occupied_Units,Bachelors_Degree_Count,Masters_Degree_Count,Unemployed_Count,Unemployment_Rate,Bachelors_Or_Higher_Rate
Wake Forest,NC,"wake forest,NC",37,70540,Wake Forest town,46387.0,104006.0,328200.0,11773.0,10876.0,4810.0,1117.0,0.02408002242007459,0.33815508655442256
Mansfield,OH,"mansfield,OH",39,47138,Mansfield city,47437.0,37009.0,86700.0,9108.0,3465.0,1149.0,1753.0,0.03695427619790459,0.09726584733435925
Newark,CA,"newark,CA",06,50916,Newark city,47815.0,144011.0,870200.0,9738.0,8042.0,5146.0,1403.0,0.029342256614033252,0.2758130293840845
Mentor,OH,"mentor,OH",39,49056,Mentor city,47369.0,79261.0,189400.0,16534.0,7160.0,3440.0,950.0,0.020055310435094682,0.22377504274947752
Cleveland,TN,"cleveland,TN",47,15400,Cleveland city,46747.0,48431.0,193300.0,8250.0,4898.0,2267.0,1036.0,0.022161849958286094,0.15327186771343615
Brea,CA,"brea,CA",06,08100,Brea city,46912.0,108721.0,727500.0,10372.0,9978.0,4462.0,1442.0,0.030738403819918145,0.3078103683492497
Fort Pierce,FL,"fort pierce,FL",12,24300,Fort Pierce city,46409.0,40323.0,155300.0,8229.0,3395.0,1476.0,1677.0,0.036135232390269126,0.10495809002564158
Ocoee,FL,"ocoee,FL",12,51075,Ocoee city,46562.0,83690.0,284500.0,10044.0,6445.0,2597.0,1527.0,0.03279498303337486,0.1941926893174692
Rockwall,TX,"rockwall,TX",48,62828,Rockwall city,46150.0,107301.0,295600.0,12558.0,9343.0,3381.0,720.0,0.015601300108342361,0.27570964247020585
East Providence,RI,"east providence,RI",44,22960,East Providence city,47171.0,65016.0,242100.0,12187.0,6360.0,3584.0,1499.0,0.0317779991944203,0.2108074876513112
Oro Valley,AZ,"oro valley,AZ",04,51600,Oro Valley town,46515.0,92548.0,348200.0,15736.0,10392.0,6206.0,677.0,0.0145544448027518,0.3568311297430936
San Luis Obispo,CA,"san luis obispo,CA",06,68154,San Luis Obispo city,47257.0,61862.0,719300.0,7527.0,7181.0,3749.0,1848.0,0.039105317730706565,0.23128848636180882
South Brunswick,NJ,"south brunswick,NJ",,,,,,,,,,,,
Winter Garden,FL,"winter garden,FL",12,78250,Winter Garden city,45978.0,90157.0,349700.0,10373.0,7985.0,3315.0,1712.0,0.03723519944321197,0.24576971595110705
Salina,KS,"salina,KS",20,62700,Salina city,46896.0,52702.0,138500.0,12129.0,5667.0,2062.0,944.0,0.02012964858410099,0.16481149778232684
Huntington,WV,"huntington,WV",54,39460,Huntington city,46923.0,34351.0,98600.0,10396.0,5083.0,2498.0,1396.0,0.02975086844404663,0.16156255993862284
Evesham,NJ,"evesham,NJ",,,,,,,,,,,,
Prescott Valley,AZ,"prescott valley,AZ",04,57450,Prescott Valley town,46014.0,60033.0,283700.0,13407.0,4603.0,2254.0,1045.0,0.022710479419307168,0.14901986351979832
Farmington,NM,"farmington,NM",35,25800,Farmington city,46696.0,56045.0,186700.0,9885.0,3076.0,1963.0,1274.0,0.027282850779510023,0.1079107418194278
Charlottesville,VA,"charlottesville,VA",51,14968,Charlottesville city,46597.0,63470.0,355800.0,7979.0,8488.0,4925.0,1105.0,0.023713973002553814,0.2878511492156147
Beavercreek,OH,"beavercreek,OH",39,04720,Beavercreek city,46320.0,101042.0,213600.0,13715.0,8507.0,6346.0,539.0,0.01163644214162349,0.32066062176165805
Strongsville,OH,"strongsville,OH",39,75098,Strongsville city,46187.0,95000.0,226700.0,15424.0,10297.0,4797.0,1004.0,0.021737718405611967,0.3268019139584732
Attleboro,MA,"attleboro,MA",25,02690,Attleboro city,46146.0,81627.0,332100.0,12082.0,7210.0,2530.0,1342.0,0.029081610540458543,0.21106921509990031
Little Elm,TX,"little elm,TX",48,43012,Little Elm city,45124.0,101693.0,293200.0,10694.0,6924.0,4198.0,1874.0,0.04153000620512366,0.246476376207783
Westfield,IN,"westfield,IN",18,82700,Westfield city,45695.0,106777.0,305700.0,13529.0,10772.0,4012.0,507.0,0.011095305832147937,0.3235364919575446
Arlington,MA,"arlington,MA",25,01640,Arlington CDP,46045.0,125701.0,733700.0,11513.0,10619.0,9677.0,1106.0,0.02401998045390379,0.44078618742534476
Altamonte Springs,FL,"altamonte springs,FL",12,00950,Altamonte Springs city,45732.0,57629.0,204900.0,8421.0,9493.0,2614.0,1499.0,0.032777923554622584,0.2647380390098837
Haltom City,TX,"haltom city,TX",48,31928,Haltom City city,45777.0,54099.0,153300.0,8290.0,2462.0,770.0,869.0,0.018983332241081764,0.07060314131550778
Hackensack,NJ,"hackensack,NJ",34,28680,Hackensack city,45723.0,73716.0,302200.0,7296.0,9134.0,3517.0,1544.0,0.03376856286770334,0.27668788137261335
Bridgewater,NJ,"bridgewater,NJ",,,,,,,,,,,,
Goose Creek,SC,"goose creek,SC",45,29815,Goose Creek city,44502.0,78756.0,218100.0,10896.0,4706.0,2160.0,790.0,0.01775201114556649,0.15428520066513865
Huntsville,TX,"huntsville,TX",48,35528,Huntsville city,45446.0,35615.0,182700.0,4795.0,4024.0,1166.0,910.0,0.02002376446771993,0.11420146987633675
Prescott,AZ,"prescott,AZ",04,57380,Prescott city,45063.0,61090.0,386300.0,14728.0,7562.0,4288.0,883.0,0.019594789516898563,0.26296518207842356
Elmhurst,IL,"elmhurst,IL",17,23620,Elmhurst city,45661.0,128355.0,458700.0,13307.0,10377.0,6107.0,1254.0,0.027463261864610938,0.3610083003000372
Keller,TX,"keller,TX",48,38632,Keller city,45190.0,149822.0,425100.0,13124.0,11496.0,4635.0,693.0,0.01533525116176145,0.356959504315114
Bountiful,UT,"bountiful,UT",49,07690,Bountiful city,45496.0,89365.0,375100.0,10815.0,8756.0,3615.0,551.0,0.012110954809213996,0.27191401441885
Kyle,TX,"kyle,TX",48,39952,Kyle city,45147.0,80622.0,220100.0,10650.0,6060.0,2414.0,916.0,0.020289277249872638,0.1876979644273152
Littleton,CO,"littleton,CO",08,45255,Littleton city,45465.0,82997.0,471900.0,12015.0,11940.0,5163.0,1007.0,0.022148905751677113,0.37617947871989443
Urbandale,IA,"urbandale,IA",19,79950,Urbandale city,45037.0,100589.0,260000.0,13059.0,10148.0,3461.0,652.0,0.014476985589626307,0.30217376823500675
Los Banos,CA,"los banos,CA",06,44028,Los Banos city,44421.0,69607.0,340800.0,6732.0,1991.0,572.0,1769.0,0.03982350689988969,0.05769793566106121
Morgan Hill,CA,"morgan hill,CA",06,49278,Morgan Hill city,45267.0,139161.0,930200.0,10684.0,8783.0,3306.0,1144.0,0.0252722734000486,0.26705988910243667
Cutler Bay,FL,"cutler bay,FL",12,15968,Cutler Bay town,44865.0,73075.0,327400.0,9077.0,6860.0,1698.0,1332.0,0.029689067201604816,0.19075002786136186
Brentwood,TN,"brentwood,TN",47,08280,Brentwood city,44354.0,165948.0,711900.0,13212.0,12249.0,6126.0,488.0,0.011002389863371962,0.414280560941516
Sayreville,NJ,"sayreville,NJ",,,,,,,,,,,,
Cleveland Heights,OH,"cleveland heights,OH",39,16014,Cleveland Heights city,45267.0,62823.0,140900.0,11260.0,7958.0,5324.0,1810.0,0.039984978019307664,0.2934146287582566
Sierra Vista,AZ,"sierra vista,AZ",04,66820,Sierra Vista city,44944.0,66129.0,182900.0,11028.0,5871.0,2940.0,1100.0,0.024474902100391598,0.1960439658241367
Pearl City,HI,"pearl city,HI",15,62600,Pearl City CDP,45941.0,108772.0,728500.0,10424.0,8274.0,3032.0,670.0,0.014583922857578199,0.2460982564593718
Riverton,UT,"riverton,UT",49,64340,Riverton city,44773.0,107674.0,397000.0,11581.0,7003.0,2963.0,741.0,0.016550152993991915,0.22258950706899247
Alexandria,LA,"alexandria,LA",22,00975,Alexandria city,45736.0,43760.0,157100.0,9023.0,4665.0,1879.0,1743.0,0.03811002273919888,0.14308203603288439
Manchester,NJ,"manchester,NJ",,,,,,,,,,,,
Fairfield,OH,"fairfield,OH",39,25970,Fairfield city,44550.0,63418.0,170900.0,11629.0,7073.0,2004.0,1456.0,0.03268237934904602,0.2037485970819304
Blacksburg,VA,"blacksburg,VA",51,07784,Blacksburg town,44385.0,43804.0,335200.0,4270.0,4355.0,3962.0,675.0,0.015207840486650895,0.18738312492959333
York,PA,"york,PA",42,87048,York city,44692.0,39764.0,80000.0,7457.0,2873.0,1162.0,2589.0,0.057929830842208895,0.09028461469614249
North Lauderdale,FL,"north lauderdale,FL",12,49425,North Lauderdale city,44579.0,49426.0,199700.0,8503.0,3398.0,1277.0,1575.0,0.03533053679983849,0.10487000605666345
Plainfield,IL,"plainfield,IL",,,,,,,,,,,,
Burlington,VT,"burlington,VT",50,10675,Burlington city,44703.0,59331.0,338100.0,6570.0,8072.0,3768.0,1079.0,0.024137082522425787,0.26485918171039974
Fond du Lac,WI,"fond du lac,WI",55,26275,Fond du Lac city,44412.0,56561.0,130200.0,10810.0,4594.0,1841.0,1193.0,0.026862109339818068,0.1448932720886247
Mount Laurel,NJ,"mount laurel,NJ",,,,,,,,,,,,
West Lafayette,IN,"west lafayette,IN",18,82862,West Lafayette city,44515.0,28744.0,248100.0,4154.0,3554.0,3408.0,785.0,0.017634505222958553,0.15639672020667192
Palm Springs,CA,"palm springs,CA",06,55254,Palm Springs city,44799.0,61597.0,423200.0,14986.0,9493.0,4552.0,1764.0,0.03937587892586888,0.31351146230942656
The Colony,TX,"the colony,TX",48,72530,The Colony city,43489.0,96901.0,272200.0,10453.0,10470.0,3000.0,1070.0,0.024603922831060727,0.30973349582653087
Moorhead,MN,"moorhead,MN",27,43864,Moorhead city,44129.0,62940.0,209200.0,10160.0,7076.0,2131.0,1155.0,0.02617326474653856,0.20863831040812164
Mankato,MN,"mankato,MN",27,39878,Mankato city,43938.0,56274.0,196300.0,8999.0,5798.0,2261.0,919.0,0.020915835950657744,0.183417542901361
Salem,MA,"salem,MA",25,59105,Salem city,44452.0,72884.0,396700.0,10183.0,9389.0,4682.0,1335.0,0.0300323944929362,0.3165436875731126
Lombard,IL,"lombard,IL",,,,,,,,,,,,
Freeport,NY,"freeport,NY",,,,,,,,,,,,
Lompoc,CA,"lompoc,CA",06,42524,Lompoc city,44232.0,60234.0,353100.0,6298.0,2418.0,674.0,1731.0,0.0391345632121541,0.06990414179779346
Gallatin,TN,"gallatin,TN",47,28540,Gallatin city,43306.0,62881.0,252300.0,10524.0,6227.0,1936.0,585.0,0.013508520759248141,0.1884958204405856
Wallingford,CT,"wallingford,CT",,,,,,,,,,,,
Rohnert Park,CA,"rohnert park,CA",06,62546,Rohnert Park city,44420.0,82808.0,546300.0,8674.0,6297.0,1939.0,1222.0,0.0275101305718145,0.1854119765871229
Wentzville,MO,"wentzville,MO",29,78442,Wentzville city,43213.0,97841.0,246200.0,12262.0,7219.0,2699.0,770.0,0.0178187119616782,0.22951426654016152
Wilkes Barre,PA,"wilkes barre,PA",,,,,,,,,,,,
El Centro,CA,"el centro,CA",06,21782,El Centro city,44322.0,49244.0,221500.0,5743.0,2763.0,1058.0,2266.0,0.05112585172149271,0.08621000857362032
Bloomfield,MI,"bloomfield,MI",,,,,,,,,,,,
Oakland Park,FL,"oakland park,FL",12,50575,Oakland Park city,44092.0,55700.0,267400.0,9778.0,5933.0,2578.0,1814.0,0.04114125011339926,0.1930282137349179
Saginaw,MI,"saginaw,MI",26,70520,Saginaw city,44796.0,32241.0,43900.0,10196.0,2508.0,888.0,2087.0,0.04658898115903206,0.07581034020894722
Hilo,HI,"hilo,HI",15,14650,Hilo CDP,46559.0,70356.0,364100.0,10411.0,7036.0,2335.0,1545.0,0.03318370239910651,0.20127150497218582
Greenacres,FL,"greenacres,FL",12,27322,Greenacres city,43482.0,51692.0,185800.0,10107.0,4302.0,1637.0,1202.0,0.027643622648452233,0.13658525366818453
Concord,NH,"concord,NH",33,14200,Concord city,43552.0,73156.0,245800.0,9875.0,6637.0,3734.0,1121.0,0.025739346069066863,0.2381291329904482
Altoona,PA,"altoona,PA",42,02184,Altoona city,44114.0,46010.0,95500.0,11632.0,3914.0,1406.0,1383.0,0.031350591648909645,0.12059663598857505
Campbell,CA,"campbell,CA",06,10345,Campbell city,43954.0,130171.0,1232700.0,8606.0,10989.0,5731.0,712.0,0.016198753242025753,0.38039768849251493
Pittsfield,MA,"pittsfield,MA",25,53960,Pittsfield city,43890.0,59522.0,183600.0,12090.0,6471.0,3190.0,1697.0,0.038664843928001826,0.22011847801321485
Meridian,MI,"meridian,MI",,,,,,,,,,,,
San Bruno,CA,"san bruno,CA",06,65028,San Bruno city,43775.0,117747.0,1027400.0,9307.0,9471.0,3086.0,1145.0,0.02615648201027984,0.28685322672758423
North Brunswick,NJ,"north brunswick,NJ",,,,,,,,,,,,
Leominster,MA,"leominster,MA",25,35075,Leominster city,43478.0,69525.0,275300.0,11363.0,6324.0,2832.0,1325.0,0.030475182851097106,0.21058926353558122
Berkeley,NJ,"berkeley,NJ",,,,,,,,,,,,
Linden,NJ,"linden,NJ",34,40350,Linden city,43387.0,80200.0,307200.0,9356.0,4825.0,2122.0,1954.0,0.045036531679996314,0.16011708576301656
Shakopee,MN,"shakopee,MN",27,59350,Shakopee city,43396.0,96473.0,295000.0,11161.0,7528.0,1930.0,800.0,0.01843487879067195,0.21794635450271915
North Miami Beach,FL,"north miami beach,FL",12,49475,North Miami Beach city,43357.0,52223.0,230800.0,7759.0,5308.0,1680.0,1510.0,0.034827132873584424,0.16117351292755494
Sherman,TX,"sherman,TX",48,67496,Sherman city,43273.0,53536.0,157900.0,8781.0,3991.0,1492.0,737.0,0.017031405264252536,0.12670718461858432
Eagle Mountain,UT,"eagle mountain,UT",49,20810,Eagle Mountain city,42905.0,91993.0,356600.0,8762.0,5639.0,1260.0,677.0,0.015779046731150215,0.16079710989395177
Danville,CA,"danville,CA",06,17988,Danville town,43673.0,181453.0,1252400.0,13927.0,13443.0,5213.0,956.0,0.02188995489203856,0.42717468458773156
Hagerstown,MD,"hagerstown,MD",24,36075,Hagerstown city,43015.0,42965.0,164400.0,7263.0,3506.0,1395.0,1481.0,0.03442985005230734,0.11393699872137626
Bremerton,WA,"bremerton,WA",53,07695,Bremerton city,43345.0,61741.0,306700.0,8255.0,5297.0,2076.0,1104.0,0.025470065751528433,0.17010035759603184
Southington,CT,"southington,CT",,,,,,,,,,,,
Hickory,NC,"hickory,NC",37,31060,Hickory city,42831.0,53117.0,199100.0,9421.0,6784.0,2395.0,1569.0,0.03663234573089585,0.2143073941771147
Waipahu,HI,"waipahu,HI",15,79700,Waipahu CDP,39927.0,83671.0,662000.0,4790.0,3898.0,948.0,969.0,0.02426929145690886,0.12137150299296215
Sumter,SC,"sumter,SC",45,70405,Sumter city,42920.0,43051.0,142100.0,8473.0,4070.0,2626.0,1764.0,0.04109972041006524,0.1560111835973905
Huber Heights,OH,"huber heights,OH",39,36610,Huber Heights city,42650.0,69184.0,127900.0,12435.0,4316.0,2027.0,1106.0,0.02593200468933177,0.1487221570926143
Oakley,CA,"oakley,CA",06,53070,Oakley city,42996.0,109806.0,502100.0,9601.0,4403.0,1163.0,1386.0,0.03223555679598102,0.1294539026886222
Hillsborough,NJ,"hillsborough,NJ",34,31880,Hillsborough CDP,22273.0,129883.0,361200.0,7174.0,5726.0,2633.0,500.0,0.022448704709738247,0.37529744533740406
Woonsocket,RI,"woonsocket,RI",44,80780,Woonsocket city,43044.0,48822.0,208400.0,6343.0,4066.0,1453.0,2044.0,0.047486293095437226,0.12821763776600686
Jefferson City,MO,"jefferson city,MO",29,37000,Jefferson City city,43076.0,56781.0,168300.0,9715.0,6464.0,2737.0,633.0,0.014694957749094623,0.21359921998328535
Buffalo Grove,IL,"buffalo grove,IL",,,,,,,,,,,,
Ormond Beach,FL,"ormond beach,FL",12,53150,Ormond Beach city,42707.0,60229.0,239200.0,14069.0,7324.0,2444.0,505.0,0.011824759407122954,0.22872128690846935
Commerce,MI,"commerce,MI",,,,,,,,,,,,
Clermont,FL,"clermont,FL",12,12925,Clermont city,41562.0,69930.0,276700.0,10939.0,6339.0,2331.0,1098.0,0.026418362927674317,0.20860401328136277
Moline,IL,"moline,IL",17,49867,Moline city,42660.0,59697.0,124400.0,11924.0,5503.0,2255.0,1483.0,0.03476324425691514,0.18185654008438817
Coppell,TX,"coppell,TX",48,16612,Coppell city,42420.0,130805.0,431500.0,11136.0,11063.0,6717.0,582.0,0.01371994342291372,0.41914191419141916
Puyallup,WA,"puyallup,WA",53,56695,Puyallup city,42366.0,81224.0,387800.0,8304.0,5176.0,1787.0,1343.0,0.03169994807156682,0.16435349100693952
Edmonds,WA,"edmonds,WA",53,20750,Edmonds city,42622.0,96775.0,639100.0,12826.0,10437.0,3642.0,1025.0,0.024048613392144903,0.33032236872976395
Manassas,VA,"manassas,VA",51,48952,Manassas city,42596.0,101934.0,356500.0,9608.0,5337.0,2824.0,1199.0,0.02814818292797446,0.19159075969574607
Beverly,MA,"beverly,MA",25,05595,Beverly city,42448.0,89882.0,485800.0,10086.0,9130.0,4295.0,767.0,0.01806916698077648,0.3162693177534866
Spanish Fork,UT,"spanish fork,UT",49,71290,Spanish Fork city,41953.0,84903.0,334200.0,8628.0,5396.0,1987.0,338.0,0.008056634805615808,0.17598264724811097
Danville,VA,"danville,VA",51,21344,Danville city,42556.0,38904.0,91800.0,9475.0,3206.0,1563.0,1087.0,0.0255428141742645,0.11206410376915124
Newnan,GA,"newnan,GA",13,55020,Newnan city,41598.0,71630.0,233900.0,8865.0,6388.0,2638.0,874.0,0.021010625510841867,0.2169815856531564
Midland,MI,"midland,MI",26,53780,Midland city,42425.0,67558.0,161300.0,11690.0,7451.0,3628.0,923.0,0.021756040070713023,0.261143193871538
Belleville,IL,"belleville,IL",17,04845,Belleville city,42463.0,56404.0,105700.0,10639.0,4511.0,2622.0,1180.0,0.027788898570520217,0.16798153686739042
Gainesville,GA,"gainesville,GA",13,31908,Gainesville city,41730.0,57258.0,246800.0,6278.0,3741.0,1570.0,823.0,0.019722022525760843,0.12727054876587587
Rancho Palos Verdes,CA,"rancho palos verdes,CA",06,59514,Rancho Palos Verdes city,42316.0,158996.0,1247600.0,12113.0,10874.0,5908.0,987.0,0.023324510823329238,0.3965875791662728
Peachtree Corners,GA,"peachtree corners,GA",13,59735,Peachtree Corners city,42065.0,68738.0,385400.0,8763.0,8894.0,4271.0,653.0,0.015523594437180554,0.3129680256745513
Lake Worth Beach,FL,"lake worth beach,FL",12,39081,Lake Worth Beach city,41608.0,51134.0,246000.0,6393.0,3649.0,1820.0,1553.0,0.037324552970582583,0.13144106902518746
